Provider ID	Name	Address	City	State	ZIP	County	Phone	Hospital Type	Ownership	Emergency Services	Location
171362	CITIZENS MEDICAL CENTER	100 E COLLEGE DRIVE	COLBY	KS	67701	THOMAS	7854627511	Critical Access Hospitals	Voluntary non-profit - Private	TRUE	100 E COLLEGE DRIVE COLBY, KS 67701 (39.37970737900048, -101.04580873899965)
171363	COMMUNITY MEMORIAL HEALTHCARE, INC	708 N 18TH STREET	MARYSVILLE	KS	66508	MARSHALL	7855622311	Critical Access Hospitals	Voluntary non-profit - Private	TRUE	708 N 18TH STREET MARYSVILLE, KS 66508 (39.847290899000484, -96.63590397899969)
171364	OSBORNE COUNTY MEMORIAL HOSPITAL	424 W NEW HAMPSHIRE STREET	OSBORNE	KS	67473	OSBORNE	7853462121	Critical Access Hospitals	Government - Local	TRUE	424 W NEW HAMPSHIRE STREET OSBORNE, KS 67473 (39.436720384000466, -98.70163999199968)
171365	HANOVER HOSPITAL	205 S HANOVER STREET	HANOVER	KS	66945	WASHINGTON	7853372214	Critical Access Hospitals	Government - Hospital District or Authority	TRUE	205 S HANOVER STREET HANOVER, KS 66945 (39.8914337920005, -96.8749213699997)
171366	HARPER HOSPITAL DISTRICT NO 5	700 WEST 13TH	HARPER	KS	67058	HARPER	6208967324	Critical Access Hospitals	Government - Hospital District or Authority	TRUE	700 WEST 13TH HARPER, KS 67058 (37.28366682400048, -98.03305017499969)
171367	GOVE COUNTY MEDICAL CENTER	520 WEST 5TH STREET	QUINTER	KS	67752	GOVE	7857543341	Critical Access Hospitals	Voluntary non-profit - Other	FALSE	520 WEST 5TH STREET QUINTER, KS 67752 (39.067168869000454, -100.24092766999968)
171368	MINNEOLA DISTRICT HOSPITAL #2	212 MAIN	MINNEOLA	KS	67865	CLARK	6208854264	Critical Access Hospitals	Government - Hospital District or Authority	TRUE	212 MAIN MINNEOLA, KS 67865 (37.44180199100049, -100.01375848799967)
171369	HODGEMAN COUNTY HEALTH CENTER	809 BRAMLEY	JETMORE	KS	67854	HODGEMAN	6203578361	Critical Access Hospitals	Government - Local	TRUE	809 BRAMLEY JETMORE, KS 67854 (38.083647329000485, -99.90328006799967)
171370	GOODLAND REGIONAL MEDICAL CENTER	220 WEST SECOND STREET	GOODLAND	KS	67735	SHERMAN	7858903625	Critical Access Hospitals	Government - Local	TRUE	220 WEST SECOND STREET GOODLAND, KS 67735 (39.357591227000455, -101.71352616099966)
171371	CLAY COUNTY MEDICAL CENTER	617 LIBERTY	CLAY CENTER	KS	67432	CLAY	7856322144	Critical Access Hospitals	Government - Local	TRUE	617 LIBERTY CLAY CENTER, KS 67432 (39.39172815700044, -97.12357015199967)
171372	SCOTT COUNTY HOSPITAL	201 ALBERT AVENUE	SCOTT CITY	KS	67871	SCOTT	6208725811	Critical Access Hospitals	Voluntary non-profit - Private	TRUE	201 ALBERT AVENUE SCOTT CITY, KS 67871 (38.48838651300048, -100.9117459039997)
171373	ALLEN COUNTY REGIONAL HOSPITAL	101 SOUTH 1ST STREET	IOLA	KS	66749	ALLEN	6203651021	Critical Access Hospitals	Proprietary	TRUE	101 SOUTH 1ST STREET IOLA, KS 66749 (37.92132092200046, -95.39523615499968)
171374	FREDONIA REGIONAL HOSPITAL	1527 MADISON	FREDONIA	KS	66736	WILSON	6203782121	Critical Access Hospitals	Government - Local	TRUE	1527 MADISON FREDONIA, KS 66736 (37.533660727000495, -95.81369426799967)
171375	MITCHELL COUNTY HOSPITAL HEALTH SYSTEMS	400 W 8TH STREET P O BOX 399	BELOIT	KS	67420	MITCHELL	7857382266	Critical Access Hospitals	Government - Local	TRUE	400 W 8TH STREET P O BOX 399 BELOIT, KS 67420 (39.46653301100048, -98.11436140399968)
171376	GIRARD MEDICAL CENTER	302 NORTH HOSPITAL DRIVE	GIRARD	KS	66743	CRAWFORD	6207248291	Critical Access Hospitals	Government - Local	TRUE	302 NORTH HOSPITAL DRIVE GIRARD, KS 66743 (37.51424034000047, -94.85836453999968)
171377	SMITH COUNTY MEMORIAL HOSPITAL	614 SOUTH MAIN STREET	SMITH CENTER	KS	66967	SMITH	7852826845	Critical Access Hospitals	Government - Local	FALSE	614 SOUTH MAIN STREET SMITH CENTER, KS 66967 (39.78376093300045, -98.78572514699965)
171378	KINGMAN COMMUNITY HOSPITAL	750 W AVE D	KINGMAN	KS	67068	KINGMAN	6205323147	Critical Access Hospitals	Voluntary non-profit - Private	TRUE	750 W AVE D KINGMAN, KS 67068 (37.64191861100045, -98.11139854899966)
171379	MORRIS COUNTY HOSPITAL	600 N WASHINGTON ST	COUNCIL GROVE	KS	66846	MORRIS	6207676811	Critical Access Hospitals	Government - Local	TRUE	600 N WASHINGTON ST COUNCIL GROVE, KS 66846 (38.665204736000476, -96.50012426699965)
171380	NEOSHO MEMORIAL REGIONAL MEDICAL CENTER	629 SOUTH PLUMMER	CHANUTE	KS	66720	NEOSHO	6204314000	Critical Access Hospitals	Government - Local	TRUE	629 SOUTH PLUMMER CHANUTE, KS 66720 (37.675381348000485, -95.47093530899969)
171381	MEMORIAL HOSPITAL	511 NE 10TH ST	ABILENE	KS	67410	DICKINSON	7852636610	Critical Access Hospitals	Government - Hospital District or Authority	TRUE	511 NE 10TH ST ABILENE, KS 67410 (38.924958383000444, -97.20637081899969)
171382	ATCHISON HOSPITAL	800 RAVIN HILL DRIVE	ATCHISON	KS	66002	ATCHISON	9133605581	Critical Access Hospitals	Voluntary non-profit - Private	TRUE	800 RAVIN HILL DRIVE ATCHISON, KS 66002 (39.53852424200045, -95.12708221199966)
171383	WILLIAM NEWTON HOSPITAL	1300 EAST FIFTH AVENUE	WINFIELD	KS	67156	COWLEY	6202212300	Critical Access Hospitals	Government - Local	TRUE	1300 EAST FIFTH AVENUE WINFIELD, KS 67156 (37.244673616000455, -96.98265648499967)
173300	CHILDREN'S MERCY  SOUTH	5808 W 110TH STREET	OVERLAND PARK	KS	66211	JOHNSON	9132343000	Childrens	Voluntary non-profit - Private	FALSE	5808 W 110TH STREET OVERLAND PARK, KS 66211 (38.92931746500045, -94.65326115399967)
180001	ST ELIZABETH FT THOMAS	85 NORTH GRAND AVENUE	FORT THOMAS	KY	41075	CAMPBELL	8595723100	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	85 NORTH GRAND AVENUE FORT THOMAS, KY 41075 (39.07942636900049, -84.46635820999967)
180002	WHITESBURG ARH HOSPITAL	240 HOSPITAL ROAD	WHITESBURG	KY	41858	LETCHER	6066333500	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	240 HOSPITAL ROAD WHITESBURG, KY 41858 (37.1137895010005, -82.81189504299965)
180004	MUHLENBERG COMMUNITY HOSPITAL	440 HOPKINSVILLE STREET	GREENVILLE	KY	42345	MUHLENBERG	2703388000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	440 HOPKINSVILLE STREET GREENVILLE, KY 42345 (37.19684895000046, -87.18971352799969)
180005	HIGHLANDS REGIONAL MEDICAL CENTER	5000 KENTUCKY ROUTE 321	PRESTONSBURG	KY	41653	FLOYD	6068868511	Acute Care Hospitals	Proprietary	TRUE	5000 KENTUCKY ROUTE 321 PRESTONSBURG, KY 41653 (37.730080220000445, -82.76662623199968)
180009	KING'S DAUGHTERS' MEDICAL CENTER	2201 LEXINGTON AVENUE	ASHLAND	KY	41101	BOYD	6064084000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	2201 LEXINGTON AVENUE ASHLAND, KY 41101 (38.46998567000048, -82.63507704999967)
180010	SAINT JOSEPH HOSPITAL	ONE SAINT JOSEPH DRIVE	LEXINGTON	KY	40504	FAYETTE	8593131000	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	ONE SAINT JOSEPH DRIVE LEXINGTON, KY 40504 (38.04051638100049, -84.53851816299965)
180011	SAINT JOSEPH LONDON	1001 SAINT JOSEPH LANE	LONDON	KY	40741	LAUREL	6063306000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	1001 SAINT JOSEPH LANE LONDON, KY 40741 (37.11901003900044, -84.10738582199969)
180012	HARDIN MEMORIAL HOSPITAL	913 NORTH DIXIE AVENUE	ELIZABETHTOWN	KY	42701	HARDIN	2707371212	Acute Care Hospitals	Government - Local	TRUE	913 NORTH DIXIE AVENUE ELIZABETHTOWN, KY 42701 (37.71040730800047, -85.87524295099968)
180013	THE MEDICAL CENTER AT BOWLING GREEN	250 PARK STREET	BOWLING GREEN	KY	42101	WARREN	2707451000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	250 PARK STREET BOWLING GREEN, KY 42101 (36.99633591300045, -86.43014486299967)
180016	JEWISH HOSPITAL - SHELBYVILLE	727 HOSPITAL DRIVE	SHELBYVILLE	KY	40065	SHELBY	5026474300	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	727 HOSPITAL DRIVE SHELBYVILLE, KY 40065 (38.21067269100047, -85.23606145999969)
180017	T J SAMSON COMMUNITY HOSPITAL	1301 NORTH RACE STREET	GLASGOW	KY	42141	BARREN	2706514159	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	1301 NORTH RACE STREET GLASGOW, KY 42141 (37.01082355200049, -85.90343684599964)
180018	ST CLAIRE REGIONAL MEDICAL CENTER	222 MEDICAL CIRCLE	MOREHEAD	KY	40351	ROWAN	6067836500	Acute Care Hospitals	Government - Federal	TRUE	222 MEDICAL CIRCLE MOREHEAD, KY 40351 (38.18056271000046, -83.44296391999967)
180019	MEADOWVIEW REGIONAL MEDICAL CENTER	989 MEDICAL PARK DRIVE	MAYSVILLE	KY	41056	MASON	6067595311	Acute Care Hospitals	Proprietary	TRUE	989 MEDICAL PARK DRIVE MAYSVILLE, KY 41056 (38.64159154300046, -83.80763441599964)
180020	MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT	3600 WEST CUMBERLAND AVENUE	MIDDLESBORO	KY	40965	BELL	6062421101	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	3600 WEST CUMBERLAND AVENUE MIDDLESBORO, KY 40965 (36.60522346100049, -83.74211084699965)
180021	PINEVILLE COMMUNITY HOSPITAL	850 RIVERVIEW AVENUE	PINEVILLE	KY	40977	BELL	6063373051	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	850 RIVERVIEW AVENUE PINEVILLE, KY 40977 (36.76324410300049, -83.70785423599966)
180024	SPRING VIEW HOSPITAL	320 LORETTO ROAD	LEBANON	KY	40033	MARION	2706925145	Acute Care Hospitals	Proprietary	TRUE	320 LORETTO ROAD LEBANON, KY 40033 (37.570707653000454, -85.26098516299965)
180025	FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H	4305 NEW SHEPHERDSVILLE ROAD	BARDSTOWN	KY	40004	NELSON	5023505000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	4305 NEW SHEPHERDSVILLE ROAD BARDSTOWN, KY 40004 (37.86312582500045, -85.52281626199965)
180027	MURRAY-CALLOWAY COUNTY HOSPITAL	803 POPLAR STREET	MURRAY	KY	42071	CALLOWAY	2707621100	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	803 POPLAR STREET MURRAY, KY 42071 (36.60862749400047, -88.30864753299966)
180029	HAZARD ARH REGIONAL MEDICAL CENTER	100 MEDICAL CENTER DRIVE	HAZARD	KY	41701	PERRY	6064396600	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	100 MEDICAL CENTER DRIVE HAZARD, KY 41701 (37.279003711000485, -83.22648245799968)
180035	ST ELIZABETH MEDICAL CENTER	1 MEDICAL VILLAGE DRIVE	LAKESIDE PARK	KY	41017	KENTON	8592922000	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	1 MEDICAL VILLAGE DRIVE LAKESIDE PARK, KY 41017 (39.014936616000455, -84.55995642599964)
180036	OUR LADY OF BELLEFONTE HOSPITAL	1000 SAINT CHRISTOPHER DRIVE	ASHLAND	KY	41101	BOYD	6068333600	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	1000 SAINT CHRISTOPHER DRIVE ASHLAND, KY 41101 (38.469099033000475, -82.64421742499968)
180038	OWENSBORO HEALTH REGIONAL HOSPITAL	1201 PLEASANT VALLEY ROAD	OWENSBORO	KY	42303	DAVIESS	2706882000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	1201 PLEASANT VALLEY ROAD OWENSBORO, KY 42303 (37.77757114700046, -87.07015942299967)
180040	JEWISH HOSPITAL & ST MARY'S HEALTHCARE	200 ABRAHAM FLEXNER WAY	LOUISVILLE	KY	40202	JEFFERSON	5025874011	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	200 ABRAHAM FLEXNER WAY LOUISVILLE, KY 40202 (38.24937194100045, -85.75149177699967)
180043	MEMORIAL HOSPITAL	210 MARIE LANGDON DRIVE	MANCHESTER	KY	40962	CLAY	6065985104	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	210 MARIE LANGDON DRIVE MANCHESTER, KY 40962 (37.16230223600047, -83.76126112399965)
180044	PIKEVILLE MEDICAL CENTER	911 BYPASS ROAD	PIKEVILLE	KY	41501	PIKE	6062183500	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	911 BYPASS ROAD PIKEVILLE, KY 41501 (37.47248727400046, -82.52394058599964)
180045	ST ELIZABETH FLORENCE	4900 HOUSTON ROAD	FLORENCE	KY	41042	BOONE	8592125220	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	4900 HOUSTON ROAD FLORENCE, KY 41042 (39.01806081000046, -84.63206891499965)
180046	BOURBON COMMUNITY HOSPITAL	9 LINVILLE DRIVE	PARIS	KY	40361	BOURBON	8599873600	Acute Care Hospitals	Proprietary	TRUE	9 LINVILLE DRIVE PARIS, KY 40361 (38.22183042100045, -84.23885258399969)
180048	EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER	217 SOUTH THIRD STREET	DANVILLE	KY	40422	BOYLE	8592392409	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	217 SOUTH THIRD STREET DANVILLE, KY 40422 (37.633288493000464, -84.77311867399965)
180049	BAPTIST HEALTH RICHMOND	801 EASTERN BYPASS	RICHMOND	KY	40475	MADISON	8596233131	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	801 EASTERN BYPASS RICHMOND, KY 40475 (37.731159198000455, -84.28612629099968)
180050	HARLAN APPALACHIAN REGIONAL HEALTHCARE HOSPITAL	81 BALL PARK ROAD	HARLAN	KY	40831	HARLAN	6065738100	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	81 BALL PARK ROAD HARLAN, KY 40831 (36.81008898300047, -83.31394276099968)
180051	JENNIE STUART MEDICAL CENTER	320 WEST 18TH STREET	HOPKINSVILLE	KY	42240	CHRISTIAN	2708870100	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	320 WEST 18TH STREET HOPKINSVILLE, KY 42240 (36.860239745000456, -87.49519950099966)
180053	FLEMING COUNTY HOSPITAL	55 FOUNDATION DRIVE	FLEMINGSBURG	KY	41041	FLEMING	6068492351	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	55 FOUNDATION DRIVE FLEMINGSBURG, KY 41041 (38.42172119300045, -83.75218776799966)
180056	METHODIST HOSPITAL	1305 N ELM ST	HENDERSON	KY	42420	HENDERSON	2708277700	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	1305 N ELM ST HENDERSON, KY 42420 (37.82425270100049, -87.60472102699964)
180064	SAINT JOSEPH MOUNT STERLING	225 FALCON DRIVE	MOUNT STERLING	KY	40353	MONTGOMERY	8594981220	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	225 FALCON DRIVE MOUNT STERLING, KY 40353 (38.075915600000485, -83.94703653599964)
180066	LOGAN MEMORIAL HOSPITAL	1625 NASHVILLE STREET	RUSSELLVILLE	KY	42276	LOGAN	2707264011	Acute Care Hospitals	Proprietary	TRUE	1625 NASHVILLE STREET RUSSELLVILLE, KY 42276 (36.81589434200049, -86.88274041899967)
180067	UNIVERSITY OF KENTUCKY HOSPITAL	800 ROSE STREET	LEXINGTON	KY	40536	FAYETTE	8593235000	Acute Care Hospitals	Government - State	TRUE	800 ROSE STREET LEXINGTON, KY 40536 (38.03288014500049, -84.50675861099967)
180069	WILLIAMSON ARH HOSPITAL	260 HOSPITAL DRIVE	SOUTH WILLIAMSON	KY	41503	PIKE	6062371700	Acute Care Hospitals	Proprietary	TRUE	260 HOSPITAL DRIVE SOUTH WILLIAMSON, KY 41503 (37.67518281700046, -82.29699803199964)
18006F	LOUISVILLE VA MEDICAL CENTER	800 ZORN AVENUE	LOUISVILLE	KY	40206	JEFFERSON	5022874000	ACUTE CARE - VETERANS ADMINISTRATION	Government Federal	FALSE	800 ZORN AVENUE LOUISVILLE, KY 40206 (38.27079231500045, -85.69417810299967)
180070	TWIN LAKES REGIONAL MEDICAL CENTER	910 WALLACE AVENUE	LEITCHFIELD	KY	42754	GRAYSON	2702599400	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	910 WALLACE AVENUE LEITCHFIELD, KY 42754 (37.47278798500048, -86.28679831299968)
180078	PAUL B HALL REGIONAL MEDICAL CENTER	625 JAMES S TRIMBLE BOULEVARD	PAINTSVILLE	KY	41240	JOHNSON	6067893511	Acute Care Hospitals	Proprietary	TRUE	625 JAMES S TRIMBLE BOULEVARD PAINTSVILLE, KY 41240 (37.81497257200044, -82.81249695999963)
180079	HARRISON MEMORIAL HOSPITAL	1210 KY HWY 36 E	CYNTHIANA	KY	41031	HARRISON	8592342300	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	1210 KY HWY 36 E CYNTHIANA, KY 41031 (38.38532210700049, -84.27752139599966)
18007F	LEXINGTON VA MEDICAL CENTER	1101 VETERANS DRIVE	LEXINGTON	KY	40502	FAYETTE	8592334511	ACUTE CARE - VETERANS ADMINISTRATION	Government Federal	FALSE	1101 VETERANS DRIVE LEXINGTON, KY 40502 (38.02643047100048, -84.50707779799967)
180080	BAPTIST HEALTH CORBIN	ONE TRILLIUM WAY	CORBIN	KY	40701	KNOX	6065281212	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	ONE TRILLIUM WAY CORBIN, KY 40701 (36.94827758800045, -84.10821923299966)
180087	TAYLOR REGIONAL HOSPITAL	1700 OLD LEBANON ROAD	CAMPBELLSVILLE	KY	42718	TAYLOR	2704653561	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	1700 OLD LEBANON ROAD CAMPBELLSVILLE, KY 42718 (37.36675994800049, -85.33907571499964)
180088	NORTON HOSPITALS, INC	200 EAST CHESTNUT STREET	LOUISVILLE	KY	40202	JEFFERSON	5026296560	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	200 EAST CHESTNUT STREET LOUISVILLE, KY 40202 (38.24863348500048, -85.75491348099968)
180092	CLARK REGIONAL MEDICAL CENTER	175 HOSPITAL DRIVE	WINCHESTER	KY	40391	CLARK	8597378559	Acute Care Hospitals	Proprietary	TRUE	175 HOSPITAL DRIVE WINCHESTER, KY 40391 (37.97950815800044, -84.16959678099965)
180093	BAPTIST HEALTH MADISONVILLE	900 HOSPITAL DRIVE	MADISONVILLE	KY	42431	HOPKINS	2708255100	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	900 HOSPITAL DRIVE MADISONVILLE, KY 42431 (37.34024228800047, -87.49488778399967)
180095	CRITTENDEN HEALTH SYSTEM	520 WEST GUM STREET	MARION	KY	42064	CRITTENDEN	2709655281	Acute Care Hospitals	Proprietary	TRUE	520 WEST GUM STREET MARION, KY 42064 (37.32941816200048, -88.09007613799969)
180101	GEORGETOWN COMMUNITY HOSPITAL	1140 LEXINGTON ROAD	GEORGETOWN	KY	40324	SCOTT	5028681100	Acute Care Hospitals	Proprietary	TRUE	1140 LEXINGTON ROAD GEORGETOWN, KY 40324 (38.18562441100045, -84.56216007199964)
180102	LOURDES HOSPITAL	1530 LONE OAK ROAD	PADUCAH	KY	42003	MCCRACKEN	2704442444	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	1530 LONE OAK ROAD PADUCAH, KY 42003 (37.053362190000485, -88.64714630799966)
180103	BAPTIST HEALTH LEXINGTON	1740 NICHOLASVILLE ROAD	LEXINGTON	KY	40503	FAYETTE	8592606104	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	1740 NICHOLASVILLE ROAD LEXINGTON, KY 40503 (38.020149828000456, -84.51347846999965)
180104	BAPTIST HEALTH PADUCAH	2501 KENTUCKY AVENUE	PADUCAH	KY	42003	MCCRACKEN	2705752100	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	2501 KENTUCKY AVENUE PADUCAH, KY 42003 (37.07338438800048, -88.62623959699965)
180105	MONROE COUNTY MEDICAL CENTER	529 CAPP HARLAN ROAD	TOMPKINSVILLE	KY	42167	MONROE	2704879231	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	529 CAPP HARLAN ROAD TOMPKINSVILLE, KY 42167 (36.69888909700046, -85.67743097899967)
180106	CLINTON COUNTY HOSPITAL, INC	723 BURKESVILLE ROAD	ALBANY	KY	42602	CLINTON	6063876421	Acute Care Hospitals	Proprietary	TRUE	723 BURKESVILLE ROAD ALBANY, KY 42602 (36.698299360000476, -85.14653905199964)
180115	ROCKCASTLE COUNTY HOSPITAL, INC	145 NEWCOMB AVENUE	MOUNT VERNON	KY	40456	ROCKCASTLE	6062562195	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	145 NEWCOMB AVENUE MOUNT VERNON, KY 40456 (37.35776703200048, -84.33649061299968)
180116	JACKSON PURCHASE MEDICAL CENTER	1099 MEDICAL CENTER CIRCLE	MAYFIELD	KY	42066	GRAVES	2702514500	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	1099 MEDICAL CENTER CIRCLE MAYFIELD, KY 42066 (36.75786543000049, -88.65215556699968)
180117	PARKWAY REGIONAL HOSPITAL	2000 HOLIDAY LANE	FULTON	KY	42041	FULTON	2704722522	Acute Care Hospitals	Proprietary	TRUE	2000 HOLIDAY LANE FULTON, KY 42041 (36.51607777300046, -88.89839964299966)
180124	GREENVIEW REGIONAL HOSPITAL	1801 ASHLEY CIRCLE	BOWLING GREEN	KY	42104	WARREN	2707931000	Acute Care Hospitals	Proprietary	TRUE	1801 ASHLEY CIRCLE BOWLING GREEN, KY 42104 (36.96567599800045, -86.43566659799967)
180127	FRANKFORT REGIONAL MEDICAL CENTER	299 KINGS DAUGHTERS DRIVE	FRANKFORT	KY	40601	FRANKLIN	5028755240	Acute Care Hospitals	Proprietary	TRUE	299 KINGS DAUGHTERS DRIVE FRANKFORT, KY 40601 (38.165593757000465, -84.90255612599964)
180128	THREE RIVERS MEDICAL CENTER	2485 HIGHWAY 644	LOUISA	KY	41230	LAWRENCE	6066389451	Acute Care Hospitals	Proprietary	TRUE	2485 HIGHWAY 644 LOUISA, KY 41230 (38.09327497200047, -82.60476798799965)
180130	BAPTIST HEALTH LOUISVILLE	4000 KRESGE WAY	LOUISVILLE	KY	40207	JEFFERSON	5028978100	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	4000 KRESGE WAY LOUISVILLE, KY 40207 (38.23826364100046, -85.64116876599968)
180132	LAKE CUMBERLAND REGIONAL HOSPITAL	305 LANGDON STREET	SOMERSET	KY	42502	PULASKI	6066797441	Acute Care Hospitals	Proprietary	TRUE	305 LANGDON STREET SOMERSET, KY 42502 (37.08708234600044, -84.61823726599965)
180138	BAPTIST HEALTH LAGRANGE	1025 NEW MOODY LANE	LA GRANGE	KY	40031	OLDHAM	5022225388	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	1025 NEW MOODY LANE LA GRANGE, KY 40031 (38.39625215600046, -85.37393594799966)
180139	KENTUCKY RIVER MEDICAL CENTER	540 JETT DRIVE	JACKSON	KY	41339	BREATHITT	6066666000	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	540 JETT DRIVE JACKSON, KY 41339 (37.5619467410005, -83.37180503999969)
180141	UNIVERSITY OF LOUISVILLE HOSPITAL	530 SOUTH JACKSON STREET	LOUISVILLE	KY	40202	JEFFERSON	5025623000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	530 SOUTH JACKSON STREET LOUISVILLE, KY 40202 (38.24850776700049, -85.74504700199964)
180143	SAINT JOSEPH EAST	150 NORTH EAGLE CREEK DRIVE	LEXINGTON	KY	40509	FAYETTE	8599675000	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	150 NORTH EAGLE CREEK DRIVE LEXINGTON, KY 40509 (38.000027531000455, -84.44056207699964)
180149	WESTLAKE REGIONAL HOSPITAL	901 WESTLAKE DRIVE	COLUMBIA	KY	42728	ADAIR	2703844753	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	901 WESTLAKE DRIVE COLUMBIA, KY 42728 (37.09694790500049, -85.29600554299964)
181301	MARCUM AND WALLACE MEMORIAL HOSPITAL	60 MERCY COURT	IRVINE	KY	40336	ESTILL	6067232115	Critical Access Hospitals	Voluntary non-profit - Private	TRUE	60 MERCY COURT IRVINE, KY 40336 (37.7061668610005, -83.97750264999968)
181302	THE JAMES B HAGGIN MEMORIAL HOSPITAL	464 LINDEN AVENUE	HARRODSBURG	KY	40330	MERCER	8597345441	Critical Access Hospitals	Voluntary non-profit - Other	TRUE	464 LINDEN AVENUE HARRODSBURG, KY 40330 (37.75737601400044, -84.84793323599968)
181303	NICHOLAS COUNTY HOSPITAL	2325 CONCRETE ROAD	CARLISLE	KY	40311	NICHOLAS	8592897181	Critical Access Hospitals	Voluntary non-profit - Other	TRUE	2325 CONCRETE ROAD CARLISLE, KY 40311 (38.314792260000445, -84.05957357999966)
181304	TRIGG COUNTY HOSPITAL	254 MAIN STREET	CADIZ	KY	42211	TRIGG	2705223215	Critical Access Hospitals	Government - Local	TRUE	254 MAIN STREET CADIZ, KY 42211 (36.86716929700049, -87.82166148599964)
181305	SAINT JOSEPH MARTIN	11203 MAIN STREET	MARTIN	KY	41649	FLOYD	6062856401	Critical Access Hospitals	Voluntary non-profit - Private	TRUE	11203 MAIN STREET MARTIN, KY 41649 (37.57917987900049, -82.75019149299965)
